chr	start	end	CpG
chr5	49687024	49687025	45289
chr5	49700636	49700637	45290
chr5	49752362	49752363	45291
chr5	49752464	49752465	45292
chr5	49798919	49798920	45293
chr5	49823398	49823399	45294
chr5	49838967	49838968	45295
chr5	49934559	49934560	45296
chr5	49973489	49973490	45297
chr5	50019320	50019321	45298
chr5	50027364	50027365	45299
chr5	50048677	50048678	45300
chr5	50083665	50083666	45301
chr5	50103157	50103158	45302
chr5	50126035	50126036	45303
chr5	50180036	50180037	45304
chr5	50217632	50217633	45305
chr5	50252633	50252634	45306
chr5	50289117	50289118	45307
chr5	50289659	50289660	45308
chr5	50318808	50318809	45309
chr5	50318824	50318825	45310
chr5	50319102	50319103	45311
chr5	50425374	50425375	45312
chr5	50425380	50425381	45313
chr5	50975643	50975644	45314
chr5	50978923	50978924	45315
chr5	51007557	51007558	45316
chr5	51007575	51007576	45317
chr5	51141744	51141745	45318
chr5	51156889	51156890	45319
chr5	51378413	51378414	45320
chr5	51416648	51416649	45321
chr5	51754987	51754988	45322
chr5	51793721	51793722	45323
chr5	51974469	51974470	45324
chr5	52010463	52010464	45325
chr5	52010466	52010467	45326
chr5	52072175	52072176	45327
chr5	52181051	52181052	45328
chr5	52195468	52195469	45329
chr5	52243699	52243700	45330
chr5	52286268	52286269	45331
chr5	52368343	52368344	45332
chr5	52414829	52414830	45333
chr5	52463417	52463418	45334
chr5	52477459	52477460	45335
chr5	52582587	52582588	45336
chr5	52623841	52623842	45337
chr5	52761282	52761283	45338
chr5	52802508	52802509	45339
chr5	52810906	52810907	45340
chr5	52902165	52902166	45341
chr5	52902191	52902192	45342
chr5	52902534	52902535	45343
chr5	52902536	52902537	45344
chr5	52938255	52938256	45345
chr5	52938982	52938983	45346
chr5	52976721	52976722	45347
chr5	53104450	53104451	45348
chr5	53213462	53213463	45349
chr5	53255845	53255846	45350
chr5	53255963	53255964	45351
chr5	53291784	53291785	45352
chr5	53291793	53291794	45353
chr5	53331728	53331729	45354
chr5	53466435	53466436	45355
chr5	53486992	53486993	45356
chr5	53540835	53540836	45357
chr5	53554331	53554332	45358
chr5	53564685	53564686	45359
chr5	53653465	53653466	45360
chr5	53676314	53676315	45361
chr5	53707574	53707575	45362
chr5	53748729	53748730	45363
chr5	53748740	53748741	45364
chr5	53885305	53885306	45365
chr5	53946713	53946714	45366
chr5	53959588	53959589	45367
chr5	53976691	53976692	45368
chr5	54022374	54022375	45369
chr5	54053875	54053876	45370
chr5	54064213	54064214	45371
chr5	54064248	54064249	45372
chr5	54142429	54142430	45373
chr5	54181733	54181734	45374
chr5	54228593	54228594	45375
chr5	54336183	54336184	45376
chr5	54387997	54387998	45377
chr5	54450979	54450980	45378
chr5	54566405	54566406	45379
chr5	54606617	54606618	45380
chr5	54640821	54640822	45381
chr5	54690272	54690273	45382
chr5	54763689	54763690	45383
chr5	54962628	54962629	45384
chr5	54974329	54974330	45385
chr5	55006535	55006536	45386
chr5	55033452	55033453	45387
chr5	55033598	55033599	45388
chr5	55149797	55149798	45389
chr5	55202928	55202929	45390
chr5	55207775	55207776	45391
chr5	55248846	55248847	45392
chr5	55268768	55268769	45393
chr5	55379024	55379025	45394
chr5	55392258	55392259	45395
chr5	55560761	55560762	45396
chr5	55627773	55627774	45397
chr5	55654233	55654234	45398
chr5	55662043	55662044	45399
chr5	55664357	55664358	45400
chr5	55664370	55664371	45401
chr5	55728858	55728859	45402
chr5	55729370	55729371	45403
chr5	55762369	55762370	45404
chr5	55762415	55762416	45405
chr5	55806170	55806171	45406
chr5	55806310	55806311	45407
chr5	55818405	55818406	45408
chr5	55823492	55823493	45409
chr5	55856534	55856535	45410
chr5	55856548	55856549	45411
chr5	55913478	55913479	45412
chr5	55943715	55943716	45413
chr5	55989351	55989352	45414
chr5	56105245	56105246	45415
chr5	56105311	56105312	45416
chr5	56129507	56129508	45417
chr5	56181126	56181127	45418
chr5	56189808	56189809	45419
chr5	56189829	56189830	45420
chr5	56471414	56471415	45421
chr5	56472092	56472093	45422
chr5	56480353	56480354	45423
chr5	56490303	56490304	45424
chr5	56494667	56494668	45425
chr5	56636000	56636001	45426
chr5	56669049	56669050	45427
chr5	56784247	56784248	45428
chr5	56853887	56853888	45429
chr5	56995923	56995924	45430
chr5	57087394	57087395	45431
chr5	57148811	57148812	45432
chr5	57336348	57336349	45433
chr5	57395022	57395023	45434
chr5	57421181	57421182	45435
chr5	57491566	57491567	45436
chr5	57491601	57491602	45437
chr5	57491717	57491718	45438
chr5	57498464	57498465	45439
chr5	57611489	57611490	45440
chr5	57614575	57614576	45441
chr5	57651679	57651680	45442
chr5	57668771	57668772	45443
chr5	57672568	57672569	45444
chr5	57672582	57672583	45445
chr5	57672790	57672791	45446
chr5	57672832	57672833	45447
chr5	57789682	57789683	45448
chr5	57996359	57996360	45449
chr5	57996800	57996801	45450
chr5	57998700	57998701	45451
chr5	58146469	58146470	45452
chr5	58174967	58174968	45453
chr5	58322515	58322516	45454
chr5	58322975	58322976	45455
chr5	58322980	58322981	45456
chr5	58325468	58325469	45457
chr5	58483286	58483287	45458
chr5	58483948	58483949	45459
chr5	58485042	58485043	45460
chr5	58526502	58526503	45461
chr5	58678073	58678074	45462
chr5	58736854	58736855	45463
chr5	58777783	58777784	45464
chr5	58777797	58777798	45465
chr5	58777822	58777823	45466
chr5	58777832	58777833	45467
chr5	58777843	58777844	45468
chr5	58777848	58777849	45469
chr5	58777881	58777882	45470
chr5	58777906	58777907	45471
chr5	58778095	58778096	45472
chr5	58778133	58778134	45473
chr5	58879793	58879794	45474
chr5	58889757	58889758	45475
chr5	58939598	58939599	45476
chr5	58946186	58946187	45477
chr5	58971434	58971435	45478
chr5	59228744	59228745	45479
chr5	59238926	59238927	45480
chr5	59277037	59277038	45481
chr5	59277700	59277701	45482
chr5	59334736	59334737	45483
chr5	59348095	59348096	45484
chr5	59399334	59399335	45485
chr5	59458868	59458869	45486
chr5	59526899	59526900	45487
chr5	59622128	59622129	45488
chr5	59708659	59708660	45489
chr5	59752333	59752334	45490
chr5	59922147	59922148	45491
chr5	59942458	59942459	45492
chr5	59958063	59958064	45493
chr5	60157020	60157021	45494
chr5	60161139	60161140	45495
chr5	60272937	60272938	45496
chr5	60302845	60302846	45497
chr5	60309407	60309408	45498
chr5	60339145	60339146	45499
chr5	60357532	60357533	45500
chr5	60478643	60478644	45501
chr5	60557233	60557234	45502
chr5	60591668	60591669	45503
chr5	60596003	60596004	45504
chr5	60614564	60614565	45505
chr5	60651723	60651724	45506
chr5	60728906	60728907	45507
chr5	60728908	60728909	45508
chr5	60728915	60728916	45509
chr5	60728923	60728924	45510
chr5	60735213	60735214	45511
chr5	60757796	60757797	45512
chr5	60785873	60785874	45513
chr5	60985112	60985113	45514
chr5	60985119	60985120	45515
chr5	60985127	60985128	45516
chr5	61094423	61094424	45517
chr5	61212159	61212160	45518
chr5	61282122	61282123	45519
chr5	61292930	61292931	45520
chr5	61292949	61292950	45521
chr5	61293116	61293117	45522
chr5	61293126	61293127	45523
chr5	61298180	61298181	45524
chr5	61331825	61331826	45525
chr5	61332514	61332515	45526
chr5	61626954	61626955	45527
chr5	61914066	61914067	45528
chr5	61914080	61914081	45529
chr5	61914220	61914221	45530
chr5	62009612	62009613	45531
chr5	62032189	62032190	45532
chr5	62157496	62157497	45533
chr5	62187659	62187660	45534
chr5	62209428	62209429	45535
chr5	62209447	62209448	45536
chr5	62216367	62216368	45537
chr5	62225248	62225249	45538
chr5	62225802	62225803	45539
chr5	62227918	62227919	45540
chr5	62227922	62227923	45541
chr5	62231671	62231672	45542
chr5	62289222	62289223	45543
chr5	62336124	62336125	45544
chr5	62526240	62526241	45545
chr5	62870521	62870522	45546
chr5	62940079	62940080	45547
chr5	63077834	63077835	45548
chr5	63232503	63232504	45549
chr5	63232517	63232518	45550
chr5	63234198	63234199	45551
chr5	63237027	63237028	45552
chr5	63245900	63245901	45553
chr5	63245920	63245921	45554
chr5	63277978	63277979	45555
chr5	63368613	63368614	45556
chr5	63369017	63369018	45557
chr5	63374466	63374467	45558
chr5	63444515	63444516	45559
chr5	63605166	63605167	45560
chr5	63649999	63650000	45561
chr5	63657580	63657581	45562
chr5	63751628	63751629	45563
chr5	63786658	63786659	45564
chr5	63866238	63866239	45565
chr5	64117879	64117880	45566
chr5	64117894	64117895	45567
chr5	64224686	64224687	45568
chr5	64252465	64252466	45569
chr5	64269132	64269133	45570
chr5	64272176	64272177	45571
chr5	64298579	64298580	45572
chr5	64301925	64301926	45573
chr5	64340642	64340643	45574
chr5	64573283	64573284	45575
chr5	64573447	64573448	45576
chr5	64619012	64619013	45577
chr5	64630570	64630571	45578
chr5	64678211	64678212	45579
chr5	64763945	64763946	45580
chr5	64794419	64794420	45581
chr5	64814651	64814652	45582
chr5	64886702	64886703	45583
chr5	64979583	64979584	45584
chr5	64995024	64995025	45585
chr5	65044681	65044682	45586
chr5	65044754	65044755	45587
chr5	65166203	65166204	45588
chr5	65235776	65235777	45589
chr5	65355796	65355797	45590
chr5	65429526	65429527	45591
chr5	65478375	65478376	45592
chr5	65491032	65491033	45593
chr5	65518743	65518744	45594
chr5	65699305	65699306	45595
chr5	65736877	65736878	45596
chr5	65860796	65860797	45597
chr5	65947168	65947169	45598
chr5	65969423	65969424	45599
chr5	65984725	65984726	45600
chr5	66007580	66007581	45601
chr5	66019828	66019829	45602
chr5	66188671	66188672	45603
chr5	66200796	66200797	45604
chr5	66207954	66207955	45605
chr5	66244304	66244305	45606
chr5	66315916	66315917	45607
chr5	66444310	66444311	45608
chr5	66466371	66466372	45609
chr5	66466375	66466376	45610
chr5	66466501	66466502	45611
chr5	66466513	66466514	45612
chr5	66477358	66477359	45613
chr5	66502078	66502079	45614
chr5	66528880	66528881	45615
chr5	66567224	66567225	45616
chr5	66619046	66619047	45617
chr5	66664401	66664402	45618
chr5	66675603	66675604	45619
chr5	66689190	66689191	45620
chr5	66715354	66715355	45621
chr5	66747929	66747930	45622
chr5	66757202	66757203	45623
chr5	66760248	66760249	45624
chr5	66762898	66762899	45625
chr5	66802352	66802353	45626
chr5	66802375	66802376	45627
chr5	66802380	66802381	45628
chr5	66959347	66959348	45629
chr5	66998153	66998154	45630
chr5	66998193	66998194	45631
chr5	67013662	67013663	45632
chr5	67096160	67096161	45633
chr5	67213227	67213228	45634
chr5	67228574	67228575	45635
chr5	67228610	67228611	45636
chr5	67231217	67231218	45637
chr5	67279048	67279049	45638
chr5	67380247	67380248	45639
chr5	67380253	67380254	45640
chr5	67380259	67380260	45641
chr5	67381646	67381647	45642
chr5	67405580	67405581	45643
chr5	67444820	67444821	45644
chr5	67453163	67453164	45645
chr5	67489392	67489393	45646
chr5	67526323	67526324	45647
chr5	67549314	67549315	45648
chr5	67555440	67555441	45649
chr5	67555442	67555443	45650
chr5	67591975	67591976	45651
chr5	67635695	67635696	45652
chr5	67635698	67635699	45653
chr5	67796585	67796586	45654
chr5	67815194	67815195	45655
chr5	68054094	68054095	45656
chr5	68062352	68062353	45657
chr5	68137407	68137408	45658
chr5	68142112	68142113	45659
chr5	68172818	68172819	45660
chr5	68197297	68197298	45661
chr5	68205951	68205952	45662
chr5	68220076	68220077	45663
chr5	68220352	68220353	45664
chr5	68221892	68221893	45665
chr5	68222100	68222101	45666
chr5	68450392	68450393	45667
chr5	68490071	68490072	45668
chr5	68565157	68565158	45669
chr5	68729510	68729511	45670
chr5	68738026	68738027	45671
chr5	68916679	68916680	45672
chr5	68932176	68932177	45673
chr5	68964068	68964069	45674
chr5	69086822	69086823	45675
chr5	69115762	69115763	45676
chr5	69123147	69123148	45677
chr5	69123287	69123288	45678
chr5	69123299	69123300	45679
chr5	69123424	69123425	45680
chr5	69123495	69123496	45681
chr5	69124411	69124412	45682
chr5	69215512	69215513	45683
chr5	69378336	69378337	45684
chr5	69475592	69475593	45685
chr5	69475674	69475675	45686
chr5	69531712	69531713	45687
chr5	69531716	69531717	45688
chr5	69531738	69531739	45689
chr5	69531905	69531906	45690
chr5	69531926	69531927	45691
chr5	69593361	69593362	45692
chr5	69710006	69710007	45693
chr5	69731184	69731185	45694
chr5	69781339	69781340	45695
chr5	69820593	69820594	45696
chr5	69839104	69839105	45697
chr5	69902645	69902646	45698
chr5	69902674	69902675	45699
chr5	70251772	70251773	45700
chr5	70268396	70268397	45701
chr5	70460303	70460304	45702
chr5	70566384	70566385	45703
chr5	70749590	70749591	45704
chr5	70798401	70798402	45705
chr5	70896013	70896014	45706
chr5	70921583	70921584	45707
chr5	71194225	71194226	45708
chr5	71200792	71200793	45709
chr5	71281799	71281800	45710
chr5	71319397	71319398	45711
chr5	71332211	71332212	45712
chr5	71373025	71373026	45713
chr5	71388907	71388908	45714
chr5	71419104	71419105	45715
chr5	71447789	71447790	45716
chr5	71486658	71486659	45717
chr5	71525752	71525753	45718
chr5	71525775	71525776	45719
chr5	71556127	71556128	45720
chr5	71556172	71556173	45721
chr5	71984746	71984747	45722
chr5	72103571	72103572	45723
chr5	72111609	72111610	45724
chr5	72112124	72112125	45725
chr5	72113753	72113754	45726
chr5	72118958	72118959	45727
chr5	72327844	72327845	45728
chr5	72405491	72405492	45729
chr5	72431131	72431132	45730
chr5	72439208	72439209	45731
chr5	72542467	72542468	45732
chr5	72542478	72542479	45733
chr5	72542614	72542615	45734
chr5	72545568	72545569	45735
chr5	72571917	72571918	45736
chr5	72581078	72581079	45737
chr5	72581136	72581137	45738
chr5	72581211	72581212	45739
chr5	72581232	72581233	45740
chr5	72584081	72584082	45741
chr5	72632173	72632174	45742
chr5	72637401	72637402	45743
chr5	72866916	72866917	45744
chr5	72928153	72928154	45745
chr5	72936939	72936940	45746
chr5	73013966	73013967	45747
chr5	73130479	73130480	45748
chr5	73133715	73133716	45749
chr5	73147511	73147512	45750
chr5	73165526	73165527	45751
chr5	73168315	73168316	45752
chr5	73176239	73176240	45753
chr5	73176953	73176954	45754
chr5	73178786	73178787	45755
chr5	73184013	73184014	45756
chr5	73246271	73246272	45757
chr5	73308569	73308570	45758
chr5	73323523	73323524	45759
chr5	73406424	73406425	45760
chr5	73459299	73459300	45761
chr5	73459338	73459339	45762
chr5	73459342	73459343	45763
chr5	73459350	73459351	45764
chr5	73459355	73459356	45765
chr5	73502537	73502538	45766
chr5	73502541	73502542	45767
chr5	73502584	73502585	45768
chr5	73563325	73563326	45769
chr5	73592252	73592253	45770
chr5	73657758	73657759	45771
chr5	73693069	73693070	45772
chr5	73693298	73693299	45773
chr5	73696306	73696307	45774
chr5	73851207	73851208	45775
chr5	73934752	73934753	45776
chr5	73968857	73968858	45777
chr5	73987291	73987292	45778
chr5	73987335	73987336	45779
chr5	73987338	73987339	45780
chr5	73987366	73987367	45781
chr5	74066919	74066920	45782
chr5	74067169	74067170	45783
chr5	74067185	74067186	45784
chr5	74079177	74079178	45785
chr5	74086407	74086408	45786
chr5	74098245	74098246	45787
chr5	74126043	74126044	45788
chr5	74155564	74155565	45789
chr5	74156429	74156430	45790
chr5	74156441	74156442	45791
chr5	74197382	74197383	45792
chr5	74197421	74197422	45793
chr5	74214457	74214458	45794
chr5	74397045	74397046	45795
chr5	74397049	74397050	45796
chr5	74407073	74407074	45797
chr5	74504448	74504449	45798
chr5	74505603	74505604	45799
chr5	74664736	74664737	45800
chr5	74692223	74692224	45801
chr5	74726791	74726792	45802
chr5	74735685	74735686	45803
chr5	74736324	74736325	45804
chr5	74736336	74736337	45805
chr5	74738656	74738657	45806
chr5	74739200	74739201	45807
chr5	74785097	74785098	45808
chr5	74787114	74787115	45809
chr5	75039441	75039442	45810
chr5	75066580	75066581	45811
chr5	75074052	75074053	45812
chr5	75083092	75083093	45813
chr5	75105246	75105247	45814
chr5	75133881	75133882	45815
chr5	75210974	75210975	45816
chr5	75389860	75389861	45817
chr5	75405558	75405559	45818
chr5	75449722	75449723	45819
chr5	75512982	75512983	45820
chr5	75537451	75537452	45821
chr5	75577224	75577225	45822
chr5	75599360	75599361	45823
chr5	75628395	75628396	45824
chr5	75629295	75629296	45825
chr5	75629312	75629313	45826
chr5	75633415	75633416	45827
chr5	75660292	75660293	45828
chr5	75660294	75660295	45829
chr5	75660320	75660321	45830
chr5	75660342	75660343	45831
chr5	75660416	75660417	45832
chr5	75660456	75660457	45833
chr5	75660462	75660463	45834
chr5	75660490	75660491	45835
chr5	75662274	75662275	45836
chr5	75748042	75748043	45837
chr5	75791531	75791532	45838
chr5	75856796	75856797	45839
chr5	75984239	75984240	45840
chr5	75987339	75987340	45841
chr5	76022450	76022451	45842
chr5	76142249	76142250	45843
chr5	76153977	76153978	45844
chr5	76154926	76154927	45845
chr5	76170351	76170352	45846
chr5	76177085	76177086	45847
chr5	76177110	76177111	45848
chr5	76189956	76189957	45849
chr5	76223815	76223816	45850
chr5	76276640	76276641	45851
chr5	76356099	76356100	45852
chr5	76446885	76446886	45853
chr5	76504238	76504239	45854
chr5	76510256	76510257	45855
chr5	76703039	76703040	45856
chr5	76771058	76771059	45857
chr5	76850378	76850379	45858
chr5	76882478	76882479	45859
chr5	76929844	76929845	45860
chr5	76930700	76930701	45861
chr5	77011141	77011142	45862
chr5	77119052	77119053	45863
chr5	77144672	77144673	45864
chr5	77224005	77224006	45865
chr5	77237304	77237305	45866
chr5	77259867	77259868	45867
chr5	77273293	77273294	45868
chr5	77288155	77288156	45869
chr5	77474318	77474319	45870
chr5	77476643	77476644	45871
chr5	77536734	77536735	45872
chr5	77536755	77536756	45873
chr5	77623775	77623776	45874
chr5	77623799	77623800	45875
chr5	77623802	77623803	45876
chr5	77637351	77637352	45877
chr5	77705861	77705862	45878
chr5	77774687	77774688	45879
chr5	77774700	77774701	45880
chr5	77774704	77774705	45881
chr5	77952705	77952706	45882
chr5	78078754	78078755	45883
chr5	78092231	78092232	45884
chr5	78094972	78094973	45885
chr5	78128493	78128494	45886
chr5	78128773	78128774	45887
chr5	78128785	78128786	45888
chr5	78199354	78199355	45889
chr5	78199406	78199407	45890
chr5	78200007	78200008	45891
chr5	78262553	78262554	45892
chr5	78317873	78317874	45893
chr5	78359010	78359011	45894
chr5	78359016	78359017	45895
chr5	78366379	78366380	45896
chr5	78369926	78369927	45897
chr5	78413005	78413006	45898
chr5	78606771	78606772	45899
chr5	78674861	78674862	45900
chr5	78792483	78792484	45901
chr5	78956327	78956328	45902
chr5	78971449	78971450	45903
chr5	79023321	79023322	45904
chr5	79032998	79032999	45905
chr5	79111256	79111257	45906
chr5	79111313	79111314	45907
chr5	79111317	79111318	45908
chr5	79113556	79113557	45909
chr5	79120534	79120535	45910
chr5	79162638	79162639	45911
chr5	79166238	79166239	45912
